Victimas,FECHA,Año,Mes,Dia,HORA,Franja_Horaria,Tipo_calle,Cruce,Direccion_Normalizada,COMUNA,X,Y,Victima,Acusado,Rol,Sexo,Edad
1,2017-05-15,2017,5,15,16:00:00,16,AVENIDA,SAN BLAS,"JUSTO, JUAN B. AV. y SAN BLAS",10,-58.51262106,-34.63395999,MOTO,CARGAS,PEATON,FEMENINO,61-70
1,2017-05-15,2017,5,15,16:00:00,16,AVENIDA,SAN BLAS,"JUSTO, JUAN B. AV. y SAN BLAS",10,-58.51262106,-34.63395999,MOTO,CARGAS,CICLISTA,MASCULINO,41-50
1,2017-05-15,2017,5,15,16:00:00,16,AVENIDA,SAN BLAS,"JUSTO, JUAN B. AV. y SAN BLAS",10,-58.51262106,-34.63395999,MOTO,CARGAS,CONDUCTOR,MASCULINO,71-80
1,2017-05-17,2017,5,17,10:13:00,10,AVENIDA,9 DE JULIO AV.,CHILE y 9 DE JULIO AV.,1,-58.38118367,-34.61646839,PEATON,PASAJEROS,PEATON,FEMENINO,71-80
1,2017-05-17,2017,5,17,10:13:00,10,AVENIDA,9 DE JULIO AV.,CHILE y 9 DE JULIO AV.,1,-58.38118367,-34.61646839,PEATON,PASAJEROS,PEATON,FEMENINO,21-30
1,2017-05-17,2017,5,17,10:13:00,10,AVENIDA,9 DE JULIO AV.,CHILE y 9 DE JULIO AV.,1,-58.38118367,-34.61646839,PEATON,PASAJEROS,PEATON,MASCULINO,31-40
1,2017-05-17,2017,5,17,10:13:00,10,AVENIDA,9 DE JULIO AV.,CHILE y 9 DE JULIO AV.,1,-58.38118367,-34.61646839,PEATON,PASAJEROS,PASAJERO_ACOMPAÑANTE,MASCULINO,21-30
1,2017-05-17,2017,5,17,10:13:00,10,AVENIDA,9 DE JULIO AV.,CHILE y 9 DE JULIO AV.,1,-58.38118367,-34.61646839,PEATON,PASAJEROS,PASAJERO_ACOMPAÑANTE,FEMENINO,31-40
1,2017-05-20,2017,5,20,05:00:00,5,CALLE,"PERON, JUAN DOMINGO, TTE. GENERAL","MAIPU y PERON, JUAN DOMINGO, TTE. GENERAL",1,-58.37653284,-34.60582475,CARGAS,AUTO,PEATON,MASCULINO,21-30
1,2017-05-20,2017,5,20,05:00:00,5,CALLE,"PERON, JUAN DOMINGO, TTE. GENERAL","MAIPU y PERON, JUAN DOMINGO, TTE. GENERAL",1,-58.37653284,-34.60582475,CARGAS,AUTO,PASAJERO_ACOMPAÑANTE,MASCULINO,61-70
1,2017-05-20,2017,5,20,05:00:00,5,CALLE,"PERON, JUAN DOMINGO, TTE. GENERAL","MAIPU y PERON, JUAN DOMINGO, TTE. GENERAL",1,-58.37653284,-34.60582475,CARGAS,AUTO,CONDUCTOR,MASCULINO,31-40
1,2017-05-20,2017,5,20,05:00:00,5,CALLE,"PERON, JUAN DOMINGO, TTE. GENERAL","MAIPU y PERON, JUAN DOMINGO, TTE. GENERAL",1,-58.37653284,-34.60582475,CARGAS,AUTO,CONDUCTOR,MASCULINO,21-30
1,2017-05-20,2017,5,20,05:00:00,5,CALLE,"PERON, JUAN DOMINGO, TTE. GENERAL","MAIPU y PERON, JUAN DOMINGO, TTE. GENERAL",1,-58.37653284,-34.60582475,CARGAS,AUTO,PEATON,MASCULINO,31-40
1,2017-05-22,2017,5,22,16:00:00,16,AVENIDA,HERRERA,SUAREZ AV. y HERRERA,4,-58.37709334,-34.64035082,BICICLETA,CARGAS,PEATON,MASCULINO,21-30
1,2017-05-22,2017,5,22,16:00:00,16,AVENIDA,HERRERA,SUAREZ AV. y HERRERA,4,-58.37709334,-34.64035082,BICICLETA,CARGAS,CICLISTA,MASCULINO,21-30
1,2017-05-22,2017,5,22,16:00:00,16,AVENIDA,HERRERA,SUAREZ AV. y HERRERA,4,-58.37709334,-34.64035082,BICICLETA,CARGAS,CONDUCTOR,MASCULINO,31-40
1,2017-05-22,2017,5,22,16:00:00,16,AVENIDA,HERRERA,SUAREZ AV. y HERRERA,4,-58.37709334,-34.64035082,BICICLETA,CARGAS,PEATON,FEMENINO,51-60
1,2017-05-22,2017,5,22,16:00:00,16,AVENIDA,HERRERA,SUAREZ AV. y HERRERA,4,-58.37709334,-34.64035082,BICICLETA,CARGAS,CONDUCTOR,MASCULINO,21-30
1,2017-05-22,2017,5,22,16:00:00,16,AVENIDA,HERRERA,SUAREZ AV. y HERRERA,4,-58.37709334,-34.64035082,BICICLETA,CARGAS,PEATON,FEMENINO,61-70
1,2017-05-22,2017,5,22,18:10:00,18,AVENIDA,FRAGATA PRES. SARMIENTO,SAN MARTIN AV. y FRAGATA PRES. SARMIENTO,15,-58.46002142,-34.60409469,PEATON,PASAJEROS,PEATON,MASCULINO,11-20
1,2017-05-22,2017,5,22,18:10:00,18,AVENIDA,FRAGATA PRES. SARMIENTO,SAN MARTIN AV. y FRAGATA PRES. SARMIENTO,15,-58.46002142,-34.60409469,PEATON,PASAJEROS,PEATON,MASCULINO,71-80
1,2017-05-22,2017,5,22,18:10:00,18,AVENIDA,FRAGATA PRES. SARMIENTO,SAN MARTIN AV. y FRAGATA PRES. SARMIENTO,15,-58.46002142,-34.60409469,PEATON,PASAJEROS,PEATON,MASCULINO,41-50
1,2017-05-22,2017,5,22,18:10:00,18,AVENIDA,FRAGATA PRES. SARMIENTO,SAN MARTIN AV. y FRAGATA PRES. SARMIENTO,15,-58.46002142,-34.60409469,PEATON,PASAJEROS,CONDUCTOR,MASCULINO,21-30
1,2017-05-22,2017,5,22,18:10:00,18,AVENIDA,FRAGATA PRES. SARMIENTO,SAN MARTIN AV. y FRAGATA PRES. SARMIENTO,15,-58.46002142,-34.60409469,PEATON,PASAJEROS,PEATON,MASCULINO,51-60
1,2017-05-23,2017,5,23,02:45:00,2,AVENIDA,"MORENO, JOSE MARIA AV.","DIRECTORIO AV. y MORENO, JOSE MARIA AV.",6,-58.4338197,-34.62801894,MOTO,CARGAS,PASAJERO_ACOMPAÑANTE,FEMENINO,31-40
1,2017-05-23,2017,5,23,02:45:00,2,AVENIDA,"MORENO, JOSE MARIA AV.","DIRECTORIO AV. y MORENO, JOSE MARIA AV.",6,-58.4338197,-34.62801894,MOTO,CARGAS,CONDUCTOR,MASCULINO,21-30
1,2017-05-23,2017,5,23,02:45:00,2,AVENIDA,"MORENO, JOSE MARIA AV.","DIRECTORIO AV. y MORENO, JOSE MARIA AV.",6,-58.4338197,-34.62801894,MOTO,CARGAS,PASAJERO_ACOMPAÑANTE,FEMENINO,81+
1,2017-05-23,2017,5,23,02:45:00,2,AVENIDA,"MORENO, JOSE MARIA AV.","DIRECTORIO AV. y MORENO, JOSE MARIA AV.",6,-58.4338197,-34.62801894,MOTO,CARGAS,CONDUCTOR,MASCULINO,31-40
1,2017-05-23,2017,5,23,02:45:00,2,AVENIDA,"MORENO, JOSE MARIA AV.","DIRECTORIO AV. y MORENO, JOSE MARIA AV.",6,-58.4338197,-34.62801894,MOTO,CARGAS,PEATON,MASCULINO,51-60
1,2017-05-23,2017,5,23,02:45:00,2,AVENIDA,"MORENO, JOSE MARIA AV.","DIRECTORIO AV. y MORENO, JOSE MARIA AV.",6,-58.4338197,-34.62801894,MOTO,CARGAS,CONDUCTOR,MASCULINO,21-30
1,2017-05-27,2017,5,27,19:50:00,19,AVENIDA,No,"RABANAL, FRANCISCO, INTENDENTE AV. 2950",8,-58.43580656,-34.66437532,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,51-60
1,2017-05-27,2017,5,27,19:50:00,19,AVENIDA,No,"RABANAL, FRANCISCO, INTENDENTE AV. 2950",8,-58.43580656,-34.66437532,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,31-40
1,2017-05-27,2017,5,27,19:50:00,19,AVENIDA,No,"RABANAL, FRANCISCO, INTENDENTE AV. 2950",8,-58.43580656,-34.66437532,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,21-30
1,2017-05-27,2017,5,27,19:50:00,19,AVENIDA,No,"RABANAL, FRANCISCO, INTENDENTE AV. 2950",8,-58.43580656,-34.66437532,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,51-60
1,2017-05-27,2017,5,27,19:50:00,19,AVENIDA,No,"RABANAL, FRANCISCO, INTENDENTE AV. 2950",8,-58.43580656,-34.66437532,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,71-80
1,2017-05-27,2017,5,27,19:50:00,19,AVENIDA,No,"RABANAL, FRANCISCO, INTENDENTE AV. 2950",8,-58.43580656,-34.66437532,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,31-40
1,2017-05-24,2017,5,24,14:15:00,14,GRAL PAZ,"SCHMIDL, ULRICO","PAZ, GRAL. AV. y SCHMIDL, ULRICO",9,-58.52173071,-34.65997463,MOTO,SD,CONDUCTOR,MASCULINO,31-40
1,2017-05-24,2017,5,24,14:15:00,14,GRAL PAZ,"SCHMIDL, ULRICO","PAZ, GRAL. AV. y SCHMIDL, ULRICO",9,-58.52173071,-34.65997463,MOTO,SD,CONDUCTOR,MASCULINO,31-40
1,2017-05-24,2017,5,24,14:15:00,14,GRAL PAZ,"SCHMIDL, ULRICO","PAZ, GRAL. AV. y SCHMIDL, ULRICO",9,-58.52173071,-34.65997463,MOTO,SD,CICLISTA,MASCULINO,21-30
1,2017-05-24,2017,5,24,14:15:00,14,GRAL PAZ,"SCHMIDL, ULRICO","PAZ, GRAL. AV. y SCHMIDL, ULRICO",9,-58.52173071,-34.65997463,MOTO,SD,CONDUCTOR,MASCULINO,41-50
1,2017-05-24,2017,5,24,14:15:00,14,GRAL PAZ,"SCHMIDL, ULRICO","PAZ, GRAL. AV. y SCHMIDL, ULRICO",9,-58.52173071,-34.65997463,MOTO,SD,PASAJERO_ACOMPAÑANTE,MASCULINO,21-30
1,2017-05-24,2017,5,24,14:15:00,14,GRAL PAZ,"SCHMIDL, ULRICO","PAZ, GRAL. AV. y SCHMIDL, ULRICO",9,-58.52173071,-34.65997463,MOTO,SD,PEATON,MASCULINO,11-20
1,2017-05-30,2017,5,30,13:20:00,13,CALLE,No,NUEVA YORK 3696,11,-58.50791763,-34.59804273,PEATON,AUTO,PEATON,MASCULINO,81+
1,2017-05-30,2017,5,30,13:20:00,13,CALLE,No,NUEVA YORK 3696,11,-58.50791763,-34.59804273,PEATON,AUTO,CONDUCTOR,MASCULINO,31-40
1,2017-05-30,2017,5,30,13:20:00,13,CALLE,No,NUEVA YORK 3696,11,-58.50791763,-34.59804273,PEATON,AUTO,CONDUCTOR,MASCULINO,21-30
1,2017-05-30,2017,5,30,13:20:00,13,CALLE,No,NUEVA YORK 3696,11,-58.50791763,-34.59804273,PEATON,AUTO,PEATON,FEMENINO,81+
1,2017-05-30,2017,5,30,13:20:00,13,CALLE,No,NUEVA YORK 3696,11,-58.50791763,-34.59804273,PEATON,AUTO,CONDUCTOR,MASCULINO,31-40
1,2017-06-03,2017,6,3,23:20:00,23,AVENIDA,VALLEJOS,DE LOS CONSTITUYENTES AV. y VALLEJOS,12,-58.49175088,-34.58226957,AUTO,AUTO,CONDUCTOR,MASCULINO,21-30
1,2017-06-03,2017,6,3,23:20:00,23,AVENIDA,VALLEJOS,DE LOS CONSTITUYENTES AV. y VALLEJOS,12,-58.49175088,-34.58226957,AUTO,AUTO,CONDUCTOR,MASCULINO,21-30
1,2017-06-03,2017,6,3,23:20:00,23,AVENIDA,VALLEJOS,DE LOS CONSTITUYENTES AV. y VALLEJOS,12,-58.49175088,-34.58226957,AUTO,AUTO,CONDUCTOR,MASCULINO,21-30
1,2017-06-03,2017,6,3,23:20:00,23,AVENIDA,VALLEJOS,DE LOS CONSTITUYENTES AV. y VALLEJOS,12,-58.49175088,-34.58226957,AUTO,AUTO,CICLISTA,MASCULINO,41-50
1,2017-06-03,2017,6,3,23:20:00,23,AVENIDA,VALLEJOS,DE LOS CONSTITUYENTES AV. y VALLEJOS,12,-58.49175088,-34.58226957,AUTO,AUTO,PEATON,FEMENINO,51-60
1,2017-06-04,2017,6,4,09:00:00,9,AVENIDA,ECUADOR,CORRIENTES AV. y ECUADOR,3,-58.40781467,-34.60425669,MOTO,AUTO,CONDUCTOR,MASCULINO,21-30
1,2017-06-04,2017,6,4,09:00:00,9,AVENIDA,ECUADOR,CORRIENTES AV. y ECUADOR,3,-58.40781467,-34.60425669,MOTO,AUTO,CONDUCTOR,MASCULINO,11-20
1,2017-06-04,2017,6,4,09:00:00,9,AVENIDA,ECUADOR,CORRIENTES AV. y ECUADOR,3,-58.40781467,-34.60425669,MOTO,AUTO,PEATON,FEMENINO,61-70
1,2017-06-04,2017,6,4,09:00:00,9,AVENIDA,ECUADOR,CORRIENTES AV. y ECUADOR,3,-58.40781467,-34.60425669,MOTO,AUTO,CONDUCTOR,MASCULINO,21-30
1,2017-06-04,2017,6,4,09:00:00,9,AVENIDA,ECUADOR,CORRIENTES AV. y ECUADOR,3,-58.40781467,-34.60425669,MOTO,AUTO,CONDUCTOR,MASCULINO,51-60
1,2017-06-04,2017,6,4,09:00:00,9,AVENIDA,ECUADOR,CORRIENTES AV. y ECUADOR,3,-58.40781467,-34.60425669,MOTO,AUTO,CICLISTA,FEMENINO,71-80
1,2017-06-04,2017,6,4,12:50:00,12,CALLE,No,CASCO 133,9,-58.52567073,-34.63787791,MOTO,SD,CONDUCTOR,MASCULINO,61-70
1,2017-06-04,2017,6,4,12:50:00,12,CALLE,No,CASCO 133,9,-58.52567073,-34.63787791,MOTO,SD,CONDUCTOR,MASCULINO,71-80
1,2017-06-04,2017,6,4,12:50:00,12,CALLE,No,CASCO 133,9,-58.52567073,-34.63787791,MOTO,SD,CONDUCTOR,MASCULINO,21-30
1,2017-06-04,2017,6,4,12:50:00,12,CALLE,No,CASCO 133,9,-58.52567073,-34.63787791,MOTO,SD,CONDUCTOR,MASCULINO,31-40
1,2017-06-04,2017,6,4,12:50:00,12,CALLE,No,CASCO 133,9,-58.52567073,-34.63787791,MOTO,SD,CONDUCTOR,MASCULINO,31-40
1,2017-06-04,2017,6,4,12:50:00,12,CALLE,No,CASCO 133,9,-58.52567073,-34.63787791,MOTO,SD,CONDUCTOR,MASCULINO,51-60
1,2017-06-12,2017,6,12,22:38:00,22,AVENIDA,9 DE JULIO AV.,DE MAYO AV. y 9 DE JULIO AV.,1,-58.381542,-34.60906385,PEATON,MOTO,PEATON,MASCULINO,41-50
1,2017-06-12,2017,6,12,22:38:00,22,AVENIDA,9 DE JULIO AV.,DE MAYO AV. y 9 DE JULIO AV.,1,-58.381542,-34.60906385,PEATON,MOTO,PEATON,MASCULINO,51-60
1,2017-06-12,2017,6,12,22:38:00,22,AVENIDA,9 DE JULIO AV.,DE MAYO AV. y 9 DE JULIO AV.,1,-58.381542,-34.60906385,PEATON,MOTO,PEATON,MASCULINO,21-30
1,2017-06-12,2017,6,12,22:38:00,22,AVENIDA,9 DE JULIO AV.,DE MAYO AV. y 9 DE JULIO AV.,1,-58.381542,-34.60906385,PEATON,MOTO,CONDUCTOR,MASCULINO,31-40
1,2017-06-12,2017,6,12,22:38:00,22,AVENIDA,9 DE JULIO AV.,DE MAYO AV. y 9 DE JULIO AV.,1,-58.381542,-34.60906385,PEATON,MOTO,PEATON,MASCULINO,21-30
1,2017-06-12,2017,6,12,22:38:00,22,AVENIDA,9 DE JULIO AV.,DE MAYO AV. y 9 DE JULIO AV.,1,-58.381542,-34.60906385,PEATON,MOTO,PEATON,MASCULINO,61-70
1,2017-06-13,2017,6,13,14:50:00,14,AVENIDA,CALLE 12 (NO OFICIAL),"CASTILLO, RAMON S., PRES. AV. y CALLE 12 (NO OFICIAL)",2,-58.38526125,-34.5780581,PEATON,CARGAS,PEATON,FEMENINO,51-60
1,2017-06-13,2017,6,13,14:50:00,14,AVENIDA,CALLE 12 (NO OFICIAL),"CASTILLO, RAMON S., PRES. AV. y CALLE 12 (NO OFICIAL)",2,-58.38526125,-34.5780581,PEATON,CARGAS,PEATON,FEMENINO,31-40
1,2017-06-13,2017,6,13,14:50:00,14,AVENIDA,CALLE 12 (NO OFICIAL),"CASTILLO, RAMON S., PRES. AV. y CALLE 12 (NO OFICIAL)",2,-58.38526125,-34.5780581,PEATON,CARGAS,CONDUCTOR,MASCULINO,71-80
1,2017-06-13,2017,6,13,14:50:00,14,AVENIDA,CALLE 12 (NO OFICIAL),"CASTILLO, RAMON S., PRES. AV. y CALLE 12 (NO OFICIAL)",2,-58.38526125,-34.5780581,PEATON,CARGAS,CONDUCTOR,FEMENINO,21-30
1,2017-06-13,2017,6,13,14:50:00,14,AVENIDA,CALLE 12 (NO OFICIAL),"CASTILLO, RAMON S., PRES. AV. y CALLE 12 (NO OFICIAL)",2,-58.38526125,-34.5780581,PEATON,CARGAS,CONDUCTOR,FEMENINO,71-80
1,2017-06-13,2017,6,13,14:50:00,14,AVENIDA,CALLE 12 (NO OFICIAL),"CASTILLO, RAMON S., PRES. AV. y CALLE 12 (NO OFICIAL)",2,-58.38526125,-34.5780581,PEATON,CARGAS,CONDUCTOR,MASCULINO,31-40
1,2017-06-17,2017,6,17,23:45:00,23,CALLE,No,FRAY JUSTO SANTAMARIA DE ORO 1930,14,-58.42934104,-34.58451712,MOTO,CARGAS,CONDUCTOR,FEMENINO,61-70
1,2017-06-17,2017,6,17,23:45:00,23,CALLE,No,FRAY JUSTO SANTAMARIA DE ORO 1930,14,-58.42934104,-34.58451712,MOTO,CARGAS,CONDUCTOR,MASCULINO,51-60
1,2017-06-17,2017,6,17,23:45:00,23,CALLE,No,FRAY JUSTO SANTAMARIA DE ORO 1930,14,-58.42934104,-34.58451712,MOTO,CARGAS,PEATON,FEMENINO,21-30
1,2017-06-17,2017,6,17,23:45:00,23,CALLE,No,FRAY JUSTO SANTAMARIA DE ORO 1930,14,-58.42934104,-34.58451712,MOTO,CARGAS,CONDUCTOR,FEMENINO,31-40
1,2017-06-17,2017,6,17,23:45:00,23,CALLE,No,FRAY JUSTO SANTAMARIA DE ORO 1930,14,-58.42934104,-34.58451712,MOTO,CARGAS,PASAJERO_ACOMPAÑANTE,FEMENINO,21-30
1,2017-06-17,2017,6,17,23:45:00,23,CALLE,No,FRAY JUSTO SANTAMARIA DE ORO 1930,14,-58.42934104,-34.58451712,MOTO,CARGAS,CONDUCTOR,FEMENINO,31-40
1,2017-06-19,2017,6,19,16:26:00,16,CALLE,DEAN FUNES,MEXICO y DEAN FUNES,3,-58.40657493,-34.61781124,MOTO,CARGAS,CONDUCTOR,FEMENINO,51-60
1,2017-06-19,2017,6,19,16:26:00,16,CALLE,DEAN FUNES,MEXICO y DEAN FUNES,3,-58.40657493,-34.61781124,MOTO,CARGAS,CONDUCTOR,MASCULINO,31-40
1,2017-06-19,2017,6,19,16:26:00,16,CALLE,DEAN FUNES,MEXICO y DEAN FUNES,3,-58.40657493,-34.61781124,MOTO,CARGAS,CONDUCTOR,MASCULINO,51-60
1,2017-06-19,2017,6,19,16:26:00,16,CALLE,DEAN FUNES,MEXICO y DEAN FUNES,3,-58.40657493,-34.61781124,MOTO,CARGAS,CONDUCTOR,MASCULINO,21-30
1,2017-06-22,2017,6,22,10:15:00,10,AVENIDA,ESCALADA AV.,"ALBERDI, JUAN BAUTISTA AV. y ESCALADA AV.",9,-58.49525314,-34.64487785,PEATON,CARGAS,CONDUCTOR,MASCULINO,61-70
1,2017-06-22,2017,6,22,10:15:00,10,AVENIDA,ESCALADA AV.,"ALBERDI, JUAN BAUTISTA AV. y ESCALADA AV.",9,-58.49525314,-34.64487785,PEATON,CARGAS,PEATON,FEMENINO,81+
1,2017-06-22,2017,6,22,10:15:00,10,AVENIDA,ESCALADA AV.,"ALBERDI, JUAN BAUTISTA AV. y ESCALADA AV.",9,-58.49525314,-34.64487785,PEATON,CARGAS,PEATON,MASCULINO,21-30
1,2017-06-22,2017,6,22,10:15:00,10,AVENIDA,ESCALADA AV.,"ALBERDI, JUAN BAUTISTA AV. y ESCALADA AV.",9,-58.49525314,-34.64487785,PEATON,CARGAS,PEATON,MASCULINO,71-80
1,2017-06-22,2017,6,22,10:15:00,10,AVENIDA,ESCALADA AV.,"ALBERDI, JUAN BAUTISTA AV. y ESCALADA AV.",9,-58.49525314,-34.64487785,PEATON,CARGAS,CONDUCTOR,MASCULINO,31-40
1,2017-06-25,2017,6,25,22:40:00,22,AVENIDA,BRASIL,ENTRE RIOS AV. y BRASIL,4,-58.39092851,-34.62932696,PEATON,AUTO,PEATON,MASCULINO,81+
1,2017-06-25,2017,6,25,22:40:00,22,AVENIDA,BRASIL,ENTRE RIOS AV. y BRASIL,4,-58.39092851,-34.62932696,PEATON,AUTO,PEATON,MASCULINO,31-40
1,2017-06-25,2017,6,25,22:40:00,22,AVENIDA,BRASIL,ENTRE RIOS AV. y BRASIL,4,-58.39092851,-34.62932696,PEATON,AUTO,CONDUCTOR,FEMENINO,11-20
1,2017-06-25,2017,6,25,22:40:00,22,AVENIDA,BRASIL,ENTRE RIOS AV. y BRASIL,4,-58.39092851,-34.62932696,PEATON,AUTO,CICLISTA,MASCULINO,41-50
1,2017-06-25,2017,6,25,22:40:00,22,AVENIDA,BRASIL,ENTRE RIOS AV. y BRASIL,4,-58.39092851,-34.62932696,PEATON,AUTO,CONDUCTOR,MASCULINO,31-40
1,2017-07-04,2017,7,4,00:25:00,0,AVENIDA,GUARDIA NACIONAL,"ALBERDI, JUAN BAUTISTA AV. y GUARDIA NACIONAL",9,-58.49603546,-34.64564271,MOTO,CARGAS,PEATON,FEMENINO,71-80
1,2017-07-04,2017,7,4,00:25:00,0,AVENIDA,GUARDIA NACIONAL,"ALBERDI, JUAN BAUTISTA AV. y GUARDIA NACIONAL",9,-58.49603546,-34.64564271,MOTO,CARGAS,CONDUCTOR,MASCULINO,31-40
1,2017-07-04,2017,7,4,00:25:00,0,AVENIDA,GUARDIA NACIONAL,"ALBERDI, JUAN BAUTISTA AV. y GUARDIA NACIONAL",9,-58.49603546,-34.64564271,MOTO,CARGAS,CONDUCTOR,MASCULINO,71-80
1,2017-07-04,2017,7,4,00:25:00,0,AVENIDA,GUARDIA NACIONAL,"ALBERDI, JUAN BAUTISTA AV. y GUARDIA NACIONAL",9,-58.49603546,-34.64564271,MOTO,CARGAS,CONDUCTOR,MASCULINO,31-40
1,2017-07-05,2017,7,5,12:49:00,12,AVENIDA,RODRIGUEZ PE?A,DEL LIBERTADOR AV. y RODRIGUEZ PEÃ‘A,2,-58.38502878,-34.58703485,PEATON,PASAJEROS,PEATON,MASCULINO,51-60
1,2017-07-05,2017,7,5,12:49:00,12,AVENIDA,RODRIGUEZ PE?A,DEL LIBERTADOR AV. y RODRIGUEZ PEÃ‘A,2,-58.38502878,-34.58703485,PEATON,PASAJEROS,PEATON,FEMENINO,71-80
1,2017-07-05,2017,7,5,12:49:00,12,AVENIDA,RODRIGUEZ PE?A,DEL LIBERTADOR AV. y RODRIGUEZ PEÃ‘A,2,-58.38502878,-34.58703485,PEATON,PASAJEROS,PEATON,MASCULINO,41-50
1,2017-07-05,2017,7,5,12:49:00,12,AVENIDA,RODRIGUEZ PE?A,DEL LIBERTADOR AV. y RODRIGUEZ PEÃ‘A,2,-58.38502878,-34.58703485,PEATON,PASAJEROS,CICLISTA,FEMENINO,41-50
1,2017-07-05,2017,7,5,12:49:00,12,AVENIDA,RODRIGUEZ PE?A,DEL LIBERTADOR AV. y RODRIGUEZ PEÃ‘A,2,-58.38502878,-34.58703485,PEATON,PASAJEROS,CONDUCTOR,MASCULINO,31-40
1,2017-07-07,2017,7,7,14:15:00,14,AVENIDA,"GARCIA, MARTIN AV.","TACUARI y GARCIA, MARTIN AV.",4,-58.37261143,-34.63150425,PEATON,PASAJEROS,PEATON,MASCULINO,81+
1,2017-07-07,2017,7,7,14:15:00,14,AVENIDA,"GARCIA, MARTIN AV.","TACUARI y GARCIA, MARTIN AV.",4,-58.37261143,-34.63150425,PEATON,PASAJEROS,PASAJERO_ACOMPAÑANTE,FEMENINO,21-30
1,2017-07-07,2017,7,7,14:15:00,14,AVENIDA,"GARCIA, MARTIN AV.","TACUARI y GARCIA, MARTIN AV.",4,-58.37261143,-34.63150425,PEATON,PASAJEROS,CONDUCTOR,MASCULINO,31-40
1,2017-07-07,2017,7,7,14:15:00,14,AVENIDA,"GARCIA, MARTIN AV.","TACUARI y GARCIA, MARTIN AV.",4,-58.37261143,-34.63150425,PEATON,PASAJEROS,CICLISTA,MASCULINO,21-30
1,2017-07-07,2017,7,7,14:15:00,14,AVENIDA,"GARCIA, MARTIN AV.","TACUARI y GARCIA, MARTIN AV.",4,-58.37261143,-34.63150425,PEATON,PASAJEROS,CONDUCTOR,MASCULINO,41-50
1,2017-07-09,2017,7,9,07:30:00,7,AVENIDA,MURGUIONDO,RIVADAVIA AV. y MURGUIONDO,9,-58.51876802,-34.63905965,PEATON,MOTO,PEATON,MASCULINO,71-80
1,2017-07-09,2017,7,9,07:30:00,7,AVENIDA,MURGUIONDO,RIVADAVIA AV. y MURGUIONDO,9,-58.51876802,-34.63905965,PEATON,MOTO,PEATON,FEMENINO,31-40
1,2017-07-09,2017,7,9,07:30:00,7,AVENIDA,MURGUIONDO,RIVADAVIA AV. y MURGUIONDO,9,-58.51876802,-34.63905965,PEATON,MOTO,PEATON,MASCULINO,41-50
1,2017-07-09,2017,7,9,07:30:00,7,AVENIDA,MURGUIONDO,RIVADAVIA AV. y MURGUIONDO,9,-58.51876802,-34.63905965,PEATON,MOTO,CONDUCTOR,MASCULINO,21-30
1,2017-07-09,2017,7,9,07:30:00,7,AVENIDA,MURGUIONDO,RIVADAVIA AV. y MURGUIONDO,9,-58.51876802,-34.63905965,PEATON,MOTO,PEATON,MASCULINO,71-80
1,2017-07-10,2017,7,10,10:45:00,10,CALLE,No,24 DE NOVIEMBRE 390,3,-58.41095567,-34.61516101,PEATON,AUTO,CONDUCTOR,MASCULINO,21-30
1,2017-07-10,2017,7,10,10:45:00,10,CALLE,No,24 DE NOVIEMBRE 390,3,-58.41095567,-34.61516101,PEATON,AUTO,PEATON,FEMENINO,71-80
1,2017-07-10,2017,7,10,10:45:00,10,CALLE,No,24 DE NOVIEMBRE 390,3,-58.41095567,-34.61516101,PEATON,AUTO,PEATON,MASCULINO,71-80
1,2017-07-10,2017,7,10,10:45:00,10,CALLE,No,24 DE NOVIEMBRE 390,3,-58.41095567,-34.61516101,PEATON,AUTO,CONDUCTOR,MASCULINO,41-50
1,2017-07-10,2017,7,10,10:45:00,10,CALLE,No,24 DE NOVIEMBRE 390,3,-58.41095567,-34.61516101,PEATON,AUTO,PEATON,FEMENINO,71-80
1,2017-07-10,2017,7,10,22:30:00,22,AVENIDA,BRASIL AV.,PASEO COLON AV. y BRASIL AV.,1,-58.36797542,-34.62519403,PEATON,PASAJEROS,PEATON,FEMENINO,71-80
1,2017-07-10,2017,7,10,22:30:00,22,AVENIDA,BRASIL AV.,PASEO COLON AV. y BRASIL AV.,1,-58.36797542,-34.62519403,PEATON,PASAJEROS,PEATON,MASCULINO,41-50
1,2017-07-10,2017,7,10,22:30:00,22,AVENIDA,BRASIL AV.,PASEO COLON AV. y BRASIL AV.,1,-58.36797542,-34.62519403,PEATON,PASAJEROS,PEATON,MASCULINO,21-30
1,2017-07-10,2017,7,10,22:30:00,22,AVENIDA,BRASIL AV.,PASEO COLON AV. y BRASIL AV.,1,-58.36797542,-34.62519403,PEATON,PASAJEROS,CONDUCTOR,MASCULINO,41-50
1,2017-07-13,2017,7,13,12:05:00,12,CALLE,No,"LEGUIZAMON, MARTINIANO 901",9,-58.51514709,-34.64787051,PEATON,AUTO,PEATON,MASCULINO,31-40
1,2017-07-13,2017,7,13,12:05:00,12,CALLE,No,"LEGUIZAMON, MARTINIANO 901",9,-58.51514709,-34.64787051,PEATON,AUTO,PEATON,MASCULINO,21-30
